1.00000,0.16404,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96872,0.97025,0.49245,0.48513,0.50000
2.00000,0.12324,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96872,0.97025,0.49245,0.48513,0.50000
3.00000,0.12185,0.97030,0.49261,0.80223,0.50007,0.96873,0.49230,0.85103,0.50012,0.96873,0.97026,0.49261,0.81846,0.50008
4.00000,0.12119,0.97030,0.49248,0.98515,0.50001,0.96873,0.49210,0.98436,0.50002,0.96873,0.97026,0.49261,0.81846,0.50008
5.00000,0.12102,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96873,0.97026,0.49261,0.81846,0.50008
6.00000,0.12094,0.97030,0.49250,0.83515,0.50002,0.96873,0.49217,0.90103,0.50005,0.96873,0.97026,0.49261,0.81846,0.50008
7.00000,0.12096,0.96965,0.52215,0.67270,0.51539,0.96816,0.52165,0.67981,0.51529,0.96873,0.97026,0.49261,0.81846,0.50008
8.00000,0.12084,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96873,0.97026,0.49261,0.81846,0.50008
9.00000,0.12107,0.96988,0.51795,0.68430,0.51305,0.96836,0.51737,0.69066,0.51292,0.96873,0.97026,0.49261,0.81846,0.50008
10.00000,0.12103,0.97013,0.51096,0.70306,0.50930,0.96856,0.51032,0.70500,0.50916,0.96873,0.97026,0.49261,0.81846,0.50008
11.00000,0.12079,0.97030,0.49252,0.93970,0.50003,0.96873,0.49219,0.91294,0.50007,0.96873,0.97026,0.49261,0.81846,0.50008
12.00000,0.12108,0.97030,0.49247,0.98515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96873,0.97026,0.49261,0.81846,0.50008
13.00000,0.12100,0.97032,0.50088,0.74682,0.50416,0.96873,0.50024,0.73582,0.50403,0.96873,0.97026,0.49261,0.81846,0.50008
14.00000,0.12092,0.97030,0.49247,0.98515,0.50000,0.96873,0.49210,0.81770,0.50002,0.96873,0.97026,0.49261,0.81846,0.50008
15.00000,0.12075,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96873,0.97026,0.49261,0.81846,0.50008
16.00000,0.12094,0.97030,0.49248,0.81848,0.50001,0.96872,0.49208,0.73436,0.50001,0.96873,0.97026,0.49261,0.81846,0.50008
17.00000,0.12084,0.97033,0.49763,0.76259,0.50254,0.96874,0.49709,0.75003,0.50246,0.96874,0.97028,0.49752,0.75826,0.50249
18.00000,0.12064,0.97030,0.49249,0.88515,0.50001,0.96873,0.49215,0.88436,0.50004,0.96874,0.97028,0.49752,0.75826,0.50249
19.00000,0.12069,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96874,0.97028,0.49752,0.75826,0.50249
20.00000,0.12044,0.97032,0.49449,0.79328,0.50100,0.96874,0.49391,0.77404,0.50090,0.96874,0.97028,0.49752,0.75826,0.50249
21.00000,0.12041,0.97030,0.49249,0.76293,0.50001,0.96873,0.49212,0.98436,0.50003,0.96874,0.97028,0.49752,0.75826,0.50249
22.00000,0.12053,0.97030,0.49265,0.79285,0.50009,0.96873,0.49223,0.84800,0.50009,0.96874,0.97028,0.49752,0.75826,0.50249
23.00000,0.12032,0.97034,0.49540,0.80527,0.50145,0.96876,0.49474,0.79722,0.50132,0.96876,0.97029,0.49520,0.79616,0.50135
24.00000,0.12030,0.97030,0.49248,0.62151,0.50001,0.96872,0.49206,0.48436,0.50000,0.96876,0.97029,0.49520,0.79616,0.50135
25.00000,0.12020,0.97033,0.49666,0.76880,0.50206,0.96875,0.49616,0.76520,0.50201,0.96876,0.97029,0.49520,0.79616,0.50135
26.00000,0.12048,0.97016,0.49640,0.64242,0.50188,0.96858,0.49555,0.63811,0.50166,0.96876,0.97029,0.49520,0.79616,0.50135
27.00000,0.12058,0.97030,0.49255,0.89692,0.50004,0.96873,0.49219,0.91294,0.50007,0.96876,0.97029,0.49520,0.79616,0.50135
28.00000,0.12043,0.97030,0.49246,0.48515,0.50000,0.96872,0.49206,0.48436,0.50000,0.96876,0.97029,0.49520,0.79616,0.50135
29.00000,0.12032,0.97033,0.49776,0.76167,0.50261,0.96875,0.49741,0.75308,0.50263,0.96876,0.97029,0.49520,0.79616,0.50135
30.00000,0.12018,0.97033,0.49659,0.76299,0.50203,0.96875,0.49601,0.76392,0.50193,0.96876,0.97029,0.49520,0.79616,0.50135
