1.00000,0.14439,0.98264,0.54154,0.80516,0.52451,0.98291,0.54183,0.81058,0.52462,0.98291,0.98459,0.54709,0.79260,0.52756
2.00000,0.07739,0.98235,0.50390,0.80523,0.50419,0.98260,0.50322,0.80911,0.50381,0.98291,0.98459,0.54709,0.79260,0.52756
3.00000,0.05794,0.98151,0.69407,0.72911,0.66872,0.98174,0.69618,0.72895,0.67196,0.98291,0.98459,0.54709,0.79260,0.52756
4.00000,0.05361,0.98441,0.68480,0.81558,0.63215,0.98466,0.68752,0.81537,0.63488,0.98466,0.98592,0.68928,0.80058,0.63930
5.00000,0.05271,0.98407,0.62724,0.85702,0.57951,0.98433,0.62922,0.85732,0.58093,0.98466,0.98592,0.68928,0.80058,0.63930
6.00000,0.05210,0.98267,0.70082,0.75232,0.66740,0.98293,0.70395,0.75256,0.67158,0.98466,0.98592,0.68928,0.80058,0.63930
7.00000,0.05177,0.98443,0.69889,0.80672,0.64841,0.98470,0.70195,0.80716,0.65164,0.98470,0.98605,0.69796,0.80184,0.64836
8.00000,0.05154,0.98472,0.69048,0.82690,0.63592,0.98499,0.69335,0.82715,0.63870,0.98499,0.98613,0.69419,0.80769,0.64304
9.00000,0.05119,0.98478,0.69402,0.82707,0.63940,0.98504,0.69651,0.82707,0.64189,0.98504,0.98616,0.69736,0.80713,0.64653
10.00000,0.05102,0.98476,0.69441,0.82529,0.64011,0.98502,0.69714,0.82531,0.64284,0.98504,0.98616,0.69736,0.80713,0.64653
11.00000,0.05081,0.98456,0.67916,0.82853,0.62480,0.98483,0.68186,0.82920,0.62722,0.98504,0.98616,0.69736,0.80713,0.64653
12.00000,0.05077,0.98489,0.67126,0.86039,0.61419,0.98513,0.67367,0.85933,0.61633,0.98513,0.98649,0.67052,0.85366,0.61398
13.00000,0.07985,0.98472,0.66303,0.85962,0.60733,0.98500,0.66582,0.86054,0.60955,0.98513,0.98649,0.67052,0.85366,0.61398
14.00000,0.05129,0.98495,0.68468,0.84687,0.62755,0.98523,0.68754,0.84790,0.63003,0.98523,0.98645,0.68851,0.82969,0.63338
15.00000,0.05079,0.98496,0.70119,0.82930,0.64627,0.98522,0.70394,0.82947,0.64905,0.98523,0.98645,0.68851,0.82969,0.63338
16.00000,0.05065,0.98470,0.70620,0.81350,0.65486,0.98495,0.70821,0.81348,0.65706,0.98523,0.98645,0.68851,0.82969,0.63338
17.00000,0.05045,0.98490,0.70674,0.82165,0.65362,0.98514,0.70855,0.82163,0.65556,0.98523,0.98645,0.68851,0.82969,0.63338
18.00000,0.05039,0.98500,0.69766,0.83482,0.64173,0.98526,0.69965,0.83556,0.64357,0.98526,0.98636,0.70059,0.81450,0.64842
19.00000,0.05034,0.98496,0.67577,0.85888,0.61822,0.98523,0.67779,0.86076,0.61977,0.98526,0.98636,0.70059,0.81450,0.64842
20.00000,0.05018,0.97849,0.58147,0.62811,0.56081,0.97860,0.58270,0.62668,0.56239,0.98526,0.98636,0.70059,0.81450,0.64842
21.00000,0.05016,0.98499,0.66577,0.87808,0.60814,0.98525,0.66777,0.87939,0.60964,0.98526,0.98636,0.70059,0.81450,0.64842
22.00000,0.05004,0.98521,0.70309,0.84079,0.64614,0.98543,0.70452,0.84018,0.64766,0.98543,0.98663,0.70393,0.82594,0.64960
23.00000,0.04997,0.98526,0.69330,0.85554,0.63442,0.98550,0.69499,0.85604,0.63591,0.98550,0.98674,0.69429,0.84230,0.63705
24.00000,0.04995,0.98512,0.67637,0.87059,0.61761,0.98534,0.67720,0.87048,0.61830,0.98550,0.98674,0.69429,0.84230,0.63705
25.00000,0.04982,0.98509,0.66956,0.88028,0.61107,0.98535,0.67193,0.88019,0.61301,0.98550,0.98674,0.69429,0.84230,0.63705
26.00000,0.04991,0.98503,0.68028,0.85798,0.62227,0.98529,0.68235,0.85827,0.62406,0.98550,0.98674,0.69429,0.84230,0.63705
27.00000,0.04979,0.98509,0.68216,0.85953,0.62378,0.98535,0.68470,0.85962,0.62601,0.98550,0.98674,0.69429,0.84230,0.63705
28.00000,0.04982,0.98229,0.49561,0.62515,0.50004,0.98254,0.49566,0.60665,0.50003,0.98550,0.98674,0.69429,0.84230,0.63705
29.00000,0.05057,0.98435,0.72105,0.79223,0.67857,0.98459,0.72269,0.79234,0.68062,0.98550,0.98674,0.69429,0.84230,0.63705
30.00000,0.04983,0.98519,0.68428,0.86347,0.62523,0.98542,0.68531,0.86421,0.62604,0.98550,0.98674,0.69429,0.84230,0.63705
