1.00000,0.63635,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67847,0.68638,0.44608,0.69932,0.51742
2.00000,0.62774,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67847,0.68638,0.44608,0.69932,0.51742
3.00000,0.62772,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
4.00000,0.62753,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
5.00000,0.62759,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
6.00000,0.62755,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67852,0.68618,0.45100,0.67893,0.51888
7.00000,0.62792,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
8.00000,0.62787,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67852,0.68618,0.45100,0.67893,0.51888
9.00000,0.62706,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
10.00000,0.62737,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
11.00000,0.62759,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67852,0.68618,0.45100,0.67893,0.51888
12.00000,0.62742,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
13.00000,0.62804,0.67920,0.44865,0.68426,0.51921,0.67852,0.44846,0.68559,0.51930,0.67852,0.68618,0.45100,0.67893,0.51888
14.00000,0.62724,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67852,0.68618,0.45100,0.67893,0.51888
15.00000,0.62710,0.67931,0.44862,0.68617,0.51927,0.67862,0.44844,0.68741,0.51936,0.67862,0.68630,0.45099,0.68091,0.51895
16.00000,0.62706,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67862,0.68630,0.45099,0.68091,0.51895
17.00000,0.62681,0.67952,0.44470,0.70513,0.51817,0.67879,0.44452,0.70600,0.51824,0.67879,0.68664,0.44722,0.70004,0.51794
18.00000,0.62698,0.67923,0.44356,0.70445,0.51765,0.67847,0.44327,0.70519,0.51767,0.67879,0.68664,0.44722,0.70004,0.51794
19.00000,0.62680,0.67943,0.44147,0.71981,0.51713,0.67869,0.44137,0.72017,0.51723,0.67879,0.68664,0.44722,0.70004,0.51794
20.00000,0.62684,0.67969,0.44800,0.69483,0.51930,0.67904,0.44793,0.69649,0.51945,0.67904,0.68672,0.45043,0.68952,0.51901
21.00000,0.62650,0.67996,0.44498,0.71332,0.51852,0.67925,0.44490,0.71400,0.51864,0.67925,0.68704,0.44744,0.70726,0.51824
22.00000,0.62633,0.67985,0.44275,0.72271,0.51778,0.67917,0.44279,0.72345,0.51794,0.67925,0.68704,0.44744,0.70726,0.51824
23.00000,0.62616,0.67997,0.44598,0.70873,0.51884,0.67931,0.44591,0.71024,0.51898,0.67931,0.68705,0.44844,0.70307,0.51856
24.00000,0.62604,0.67995,0.44574,0.70928,0.51875,0.67924,0.44560,0.71027,0.51884,0.67931,0.68705,0.44844,0.70307,0.51856
25.00000,0.62631,0.67990,0.44653,0.70481,0.51897,0.67927,0.44654,0.70655,0.51915,0.67931,0.68705,0.44844,0.70307,0.51856
26.00000,0.62621,0.67969,0.44800,0.69485,0.51930,0.67904,0.44793,0.69650,0.51945,0.67931,0.68705,0.44844,0.70307,0.51856
27.00000,0.62584,0.67999,0.44545,0.71147,0.51868,0.67934,0.44544,0.71311,0.51885,0.67934,0.68708,0.44795,0.70568,0.51842
28.00000,0.62618,0.67986,0.44662,0.70367,0.51897,0.67919,0.44651,0.70515,0.51910,0.67934,0.68708,0.44795,0.70568,0.51842
29.00000,0.62596,0.67999,0.44545,0.71147,0.51868,0.67934,0.44544,0.71311,0.51885,0.67934,0.68708,0.44795,0.70568,0.51842
30.00000,0.62582,0.67936,0.44859,0.68702,0.51929,0.67866,0.44842,0.68819,0.51938,0.67934,0.68708,0.44795,0.70568,0.51842
